x,x,z,p,p
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_27821,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_27821,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingElement_IfcRelConnectsElements,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_27837,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_27837,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedObjects_IfcRelDefines,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_27844,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_27844,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedObjects_IfcRelDefines,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_27858,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_27858,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedObjects_IfcRelDefines,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_30363,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_30363,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedElement_IfcRelConnectsElements,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_27809,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelContainedInSpatialStructure_474,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelContainedInSpatialStructure_474,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedElements_IfcRelContainedInSpatialStructure,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByType_5819,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByType_5819,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedObjects_IfcRelDefines,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelAssociatesMaterial_30360,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelAssociatesMaterial_30360,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedObjects_IfcRelAssociates,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_30363,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_30363,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingElement_IfcRelConnectsElements,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_30380,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_30380,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedObjects_IfcRelDefines,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_30387,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_30387,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedObjects_IfcRelDefines,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_30401,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_30401,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedObjects_IfcRelDefines,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_32915,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_32915,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingElement_IfcRelConnectsElements,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_30356,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelContainedInSpatialStructure_474,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelContainedInSpatialStructure_474,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedElements_IfcRelContainedInSpatialStructure,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByType_1771,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByType_1771,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedObjects_IfcRelDefines,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelAssociatesMaterial_32912,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelAssociatesMaterial_32912,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedObjects_IfcRelAssociates,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_32915,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_32915,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedElement_IfcRelConnectsElements,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_32931,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_32931,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedObjects_IfcRelDefines,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_32938,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_32938,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedObjects_IfcRelDefines,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_32952,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_32952,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedObjects_IfcRelDefines,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_43217,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_43217,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedElement_IfcRelConnectsElements,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_32908,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelContainedInSpatialStructure_474,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelContainedInSpatialStructure_474,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedElements_IfcRelContainedInSpatialStructure,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByType_5819,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByType_5819,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedObjects_IfcRelDefines,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelAssociatesMaterial_35454,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelAssociatesMaterial_35454,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedObjects_IfcRelAssociates,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_35457,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_35457,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingElement_IfcRelConnectsElements,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_35462,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_35462,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingElement_IfcRelConnectsElements,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_35466,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_35466,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingElement_IfcRelConnectsElements,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_35470,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_35470,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedElement_IfcRelConnectsElements,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_35486,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_35486,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedObjects_IfcRelDefines,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_35493,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_35493,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedObjects_IfcRelDefines,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_35507,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_35507,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedObjects_IfcRelDefines,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_38012,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelConnectsPathElements_38012,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedElement_IfcRelConnectsElements,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_35450,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelContainedInSpatialStructure_474,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelContainedInSpatialStructure_474,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedElements_IfcRelContainedInSpatialStructure,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_38005,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_38005
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_38005,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_38005,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByType_5819,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByType_5819,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatedObjects_IfcRelDefines,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_38005,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_38005
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_38005,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcWall_38005,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcWall
,,,,
