IfcApplication(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcApplication>
IfcArbitraryClosedProfileDef(99)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcArbitraryClosedProfileDef>
IfcArbitraryOpenProfileDef(160)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcArbitraryOpenProfileDef>
IfcArbitraryProfileDefWithVoids(18)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcArbitraryProfileDefWithVoids>
IfcAreaMeasure(100)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcAreaMeasure>
IfcAxis2Placement2D(190)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcAxis2Placement2D>
IfcAxis2Placement3D(853)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcAxis2Placement3D>
IfcBeam(8)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcBeam>
IfcBoolean(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcBoolean>
IfcBooleanClippingResult(7)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcBooleanClippingResult>
IfcBuilding(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcBuilding>
IfcBuildingStorey(4)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcBuildingStorey>
IfcCartesianPoint(6426)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcCartesianPoint>
IfcCartesianPoint_List(20194)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcCartesianPoint_List>
IfcCartesianTransformationOperator3D(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcCartesianTransformationOperator3D>
IfcCircle(96)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcCircle>
IfcCircleProfileDef(8)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcCircleProfileDef>
IfcColourRgb(26)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcColourRgb>
IfcCompositeCurve(44)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcCompositeCurve>
IfcCompositeCurveSegment(322)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcCompositeCurveSegment>
IfcCompositeCurveSegment_List(322)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcCompositeCurveSegment_List>
IfcCompoundPlaneAngleMeasure(8)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcCompoundPlaneAngleMeasure>
IfcConnectedFaceSet(237)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcConnectedFaceSet>
IfcConnectionSurfaceGeometry(264)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcConnectionSurfaceGeometry>
IfcConversionBasedUnit(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcConversionBasedUnit>
IfcCovering(13)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcCovering>
IfcCurveBoundedPlane(104)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcCurveBoundedPlane>
IfcCurveStyle(26)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcCurveStyle>
IfcCurveStyleFont(19)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcCurveStyleFont>
IfcCurveStyleFontPattern(22)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcCurveStyleFontPattern>
IfcCurveStyleFontPattern_List(57)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcCurveStyleFontPattern_List>
IfcDimensionalExponents(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcDimensionalExponents>
IfcDimensionCount(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcDimensionCount>
IfcDirection(28)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcDirection>
IfcDoor(14)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcDoor>
IfcDoorLiningProperties(6)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcDoorLiningProperties>
IfcDoorStyle(6)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcDoorStyle>
IfcDraughtingPreDefinedCurveFont(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcDraughtingPreDefinedCurveFont>
IfcElementQuantity(18)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcElementQuantity>
IfcExtrudedAreaSolid(406)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcExtrudedAreaSolid>
IfcFace(4504)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcFace>
IfcFaceBasedSurfaceModel(42)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcFaceBasedSurfaceModel>
IfcFaceBound(54)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcFaceBound>
IfcFaceOuterBound(4504)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcFaceOuterBound>
IfcFillAreaStyle(10)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcFillAreaStyle>
IfcFillAreaStyleHatching(31)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcFillAreaStyleHatching>
IfcFooting(7)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcFooting>
IfcFurnishingElement(61)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcFurnishingElement>
IfcFurnitureType(25)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcFurnitureType>
IfcGeometricRepresentationContext(2)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGeometricRepresentationContext>
IfcGeometricRepresentationSubContext(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGeometricRepresentationSubContext>
IfcGeometricSet(25)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGeometricSet>
IfcGloballyUniqueId(3674)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId>
IfcIdentifier(441)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcIdentifier>
IfcInteger(6)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcInteger>
IfcLabel(625)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcLabel>
IfcLabel_List(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcLabel_List>
IfcLengthMeasure(5731)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcLengthMeasure>
IfcLengthMeasure_List(17333)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcLengthMeasure_List>
IfcLocalPlacement(266)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcLocalPlacement>
IfcMappedItem(167)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcMappedItem>
IfcMaterial(18)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcMaterial>
IfcMaterialDefinitionRepresentation(18)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcMaterialDefinitionRepresentation>
IfcMaterialLayer(25)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcMaterialLayer>
IfcMaterialLayerSet(13)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcMaterialLayerSet>
IfcMaterialLayerSetUsage(15)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcMaterialLayerSetUsage>
IfcMaterialLayer_List(38)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcMaterialLayer_List>
IfcMeasureWithUnit(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcMeasureWithUnit>
IfcMember(4)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcMember>
IfcNormalisedRatioMeasure(45)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcNormalisedRatioMeasure>
IfcOpeningElement(50)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcOpeningElement>
IfcOrganization(2)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcOrganization>
IfcOwnerHistory(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcOwnerHistory>
IfcParameterValue(29)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcParameterValue>
IfcPerson(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcPerson>
IfcPersonAndOrganization(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcPersonAndOrganization>
IfcPlane(111)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcPlane>
IfcPlaneAngleMeasure(18)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcPlaneAngleMeasure>
IfcPolygonalBoundedHalfSpace(7)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcPolygonalBoundedHalfSpace>
IfcPolyline(850)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcPolyline>
IfcPolyLoop(4558)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcPolyLoop>
IfcPositiveLengthMeasure(262)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcPositiveLengthMeasure>
IfcPositiveRatioMeasure(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcPositiveRatioMeasure>
IfcPostalAddress(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcPostalAddress>
IfcPresentationLayerAssignment(13)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcPresentationLayerAssignment>
IfcPresentationStyleAssignment(36)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcPresentationStyleAssignment>
IfcProductDefinitionShape(273)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcProductDefinitionShape>
IfcProject(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcProject>
IfcPropertySet(1369)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcPropertySet>
IfcPropertySingleValue(875)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcPropertySingleValue>
IfcQuantityArea(18)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcQuantityArea>
IfcRailing(4)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcRailing>
IfcRatioMeasure(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcRatioMeasure>
IfcReal(4)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcReal>
IfcRectangleProfileDef(281)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcRectangleProfileDef>
IfcRelAggregates(8)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcRelAggregates>
IfcRelAssociatesMaterial(82)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcRelAssociatesMaterial>
IfcRelConnectsPathElements(74)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcRelConnectsPathElements>
IfcRelContainedInSpatialStructure(15)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcRelContainedInSpatialStructure>
IfcRelDefinesByProperties(1387)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcRelDefinesByProperties>
IfcRelDefinesByType(37)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcRelDefinesByType>
IfcRelFillsElement(38)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcRelFillsElement>
IfcRelSpaceBoundary(264)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcRelSpaceBoundary>
IfcRelVoidsElement(50)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcRelVoidsElement>
IfcRepresentationMap(60)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcRepresentationMap>
IfcRepresentationMap_List(60)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcRepresentationMap_List>
IfcRepresentation_List(420)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcRepresentation_List>
IfcRoof(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcRoof>
IfcShapeRepresentation(462)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcShapeRepresentation>
IfcSite(1)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcSite>
IfcSIUnit(5)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcSIUnit>
IfcSlab(19)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcSlab>
IfcSpace(18)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcSpace>
IfcSpecularExponent(5)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcSpecularExponent>
IfcStair(2)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcStair>
IfcStairFlight(2)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcStairFlight>
IfcStyledItem(252)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcStyledItem>
IfcStyledRepresentation(18)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcStyledRepresentation>
IfcSurfaceOfLinearExtrusion(160)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcSurfaceOfLinearExtrusion>
IfcSurfaceStyle(33)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcSurfaceStyle>
IfcSurfaceStyleRendering(33)<http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcSurfaceStyleRendering>
